0, 0.237, 0.263, 0.263, 0.237
525, 1.83e-07, 0.15, 7.73e-05, 0.85
526, 1.8e-07, 0.15, 7.57e-05, 0.85
527, 1.76e-07, 0.15, 7.42e-05, 0.85
528, 1.72e-07, 0.15, 7.27e-05, 0.85
529, 1.69e-07, 0.15, 7.13e-05, 0.85
530, 1.66e-07, 0.15, 6.98e-05, 0.85
531, 1.62e-07, 0.15, 6.84e-05, 0.85
532, 1.59e-07, 0.15, 6.71e-05, 0.85
533, 1.56e-07, 0.15, 6.57e-05, 0.85
534, 1.53e-07, 0.15, 6.44e-05, 0.85
535, 1.5e-07, 0.15, 6.31e-05, 0.85
536, 1.47e-07, 0.15, 6.19e-05, 0.85
537, 1.44e-07, 0.15, 6.06e-05, 0.85
538, 1.41e-07, 0.15, 5.94e-05, 0.85
539, 1.38e-07, 0.15, 5.82e-05, 0.85
540, 1.35e-07, 0.15, 5.71e-05, 0.85
541, 1.33e-07, 0.15, 5.59e-05, 0.85
542, 1.3e-07, 0.15, 0.0002, 0.85
543, 1.27e-07, 0.15, 0.000196, 0.85
544, 1.25e-07, 0.15, 0.000192, 0.85
545, 1.22e-07, 0.15, 0.000333, 0.85
546, 1.2e-07, 0.15, 0.000327, 0.85
547, 1.17e-07, 0.15, 0.00032, 0.85
548, 1.15e-07, 0.15, 0.000313, 0.85
549, 1.13e-07, 0.15, 0.000307, 0.85
550, 1.11e-07, 0.15, 0.000301, 0.85
551, 1.08e-07, 0.15, 0.000295, 0.85
552, 1.06e-07, 0.15, 0.000289, 0.85
553, 1.04e-07, 0.15, 0.000283, 0.85
554, 1.02e-07, 0.15, 0.000277, 0.85
555, 9.99e-08, 0.15, 0.000272, 0.85
556, 9.79e-08, 0.15, 0.000266, 0.85
557, 9.6e-08, 0.15, 0.000261, 0.85
558, 9.41e-08, 0.15, 0.000256, 0.85
559, 9.22e-08, 0.15, 0.00025, 0.85
560, 9.03e-08, 0.15, 0.000245, 0.85
561, 8.85e-08, 0.15, 0.00024, 0.85
562, 8.68e-08, 0.15, 0.000236, 0.85
563, 8.5e-08, 0.15, 0.000231, 0.85
564, 8.33e-08, 0.15, 0.000226, 0.85
565, 8.17e-08, 0.15, 0.000222, 0.85
566, 8e-08, 0.15, 0.000217, 0.85
567, 7.84e-08, 0.15, 0.000213, 0.85
568, 7.69e-08, 0.15, 0.000209, 0.85
569, 7.53e-08, 0.15, 0.000204, 0.85
570, 7.38e-08, 0.15, 0.0002, 0.85
571, 7.24e-08, 0.15, 0.000196, 0.85
572, 7.09e-08, 0.15, 0.000192, 0.85
573, 6.95e-08, 0.15, 0.000188, 0.85
574, 6.81e-08, 0.15, 0.000185, 0.85
575, 6.68e-08, 0.15, 0.000181, 0.85
576, 6.54e-08, 0.15, 0.000177, 0.85
577, 6.41e-08, 0.15, 0.000174, 0.85
578, 6.29e-08, 0.15, 0.00017, 0.85
579, 6.16e-08, 0.15, 0.000167, 0.85
580, 6.04e-08, 0.15, 0.000163, 0.85
581, 5.92e-08, 0.15, 0.00016, 0.85
582, 5.8e-08, 0.15, 0.000157, 0.85
583, 5.68e-08, 0.15, 0.000154, 0.85
584, 5.57e-08, 0.15, 0.000296, 0.85
585, 5.46e-08, 0.15, 0.00029, 0.85
586, 5.35e-08, 0.15, 0.000432, 0.85
587, 5.24e-08, 0.15, 0.000423, 0.85
588, 5.14e-08, 0.15, 0.000414, 0.85
589, 5.04e-08, 0.15, 0.000406, 0.85
590, 4.94e-08, 0.15, 0.000398, 0.85
591, 4.84e-08, 0.15, 0.000389, 0.85
592, 4.74e-08, 0.15, 0.000382, 0.85
593, 4.65e-08, 0.15, 0.000374, 0.85
594, 4.55e-08, 0.15, 0.000366, 0.85
595, 4.46e-08, 0.15, 0.000359, 0.85
596, 4.37e-08, 0.15, 0.000352, 0.85
597, 4.29e-08, 0.15, 0.000344, 0.85
598, 4.2e-08, 0.15, 0.000337, 0.85
599, 4.12e-08, 0.15, 0.000331, 0.85
600, 4.04e-08, 0.15, 0.000324, 0.85
601, 3.96e-08, 0.15, 0.000317, 0.85
602, 3.88e-08, 0.15, 0.000311, 0.85
603, 3.8e-08, 0.15, 0.000305, 0.85
604, 3.72e-08, 0.15, 0.000299, 0.85
605, 3.65e-08, 0.15, 0.000293, 0.85
606, 3.58e-08, 0.15, 0.000287, 0.85
607, 3.51e-08, 0.15, 0.000281, 0.85
608, 3.44e-08, 0.15, 0.000275, 0.85
609, 3.37e-08, 0.15, 0.00027, 0.85
610, 3.3e-08, 0.15, 0.000264, 0.85
611, 3.23e-08, 0.15, 0.000259, 0.85
612, 3.17e-08, 0.15, 0.000254, 0.85
613, 3.11e-08, 0.15, 0.000249, 0.85
614, 3.04e-08, 0.15, 0.000244, 0.85
615, 2.98e-08, 0.15, 0.000239, 0.85
616, 2.92e-08, 0.15, 0.000234, 0.85
617, 2.87e-08, 0.15, 0.000229, 0.85
618, 2.81e-08, 0.15, 0.000225, 0.85
619, 2.75e-08, 0.15, 0.00022, 0.85
620, 2.7e-08, 0.15, 0.000216, 0.85
621, 2.64e-08, 0.15, 0.000211, 0.85
622, 2.59e-08, 0.15, 0.000207, 0.85
623, 2.54e-08, 0.15, 0.000203, 0.85
624, 2.49e-08, 0.15, 0.000199, 0.85
625, 2.44e-08, 0.15, 0.000195, 0.85
626, 2.39e-08, 0.15, 0.000191, 0.85
627, 2.34e-08, 0.15, 0.000187, 0.85
628, 2.3e-08, 0.15, 0.000183, 0.85
629, 2.25e-08, 0.15, 0.00018, 0.85
630, 2.21e-08, 0.15, 0.000176, 0.85
631, 2.16e-08, 0.15, 0.000172, 0.85
632, 2.12e-08, 0.15, 0.000169, 0.85
633, 2.08e-08, 0.15, 0.000166, 0.85
634, 2.04e-08, 0.15, 0.000162, 0.85
635, 2e-08, 0.15, 0.000159, 0.85
636, 1.96e-08, 0.15, 0.000156, 0.85
637, 1.92e-08, 0.15, 0.000153, 0.85
638, 1.88e-08, 0.15, 0.00015, 0.85
639, 1.84e-08, 0.15, 0.000147, 0.85
640, 1.8e-08, 0.15, 0.000144, 0.85
641, 0.0764, 0.124, 0.139, 0.661
642, 0.0755, 0.124, 0.138, 0.662
643, 0.0752, 0.125, 0.136, 0.664
644, 0.0745, 0.126, 0.135, 0.665
645, 0.0914, 0.159, 0.186, 0.564
646, 0.0898, 0.16, 0.184, 0.566
647, 0.117, 0.183, 0.194, 0.506
648, 0.116, 0.184, 0.194, 0.506
649, 0.114, 0.186, 0.193, 0.507
650, 0.112, 0.188, 0.191, 0.509
651, 0.111, 0.189, 0.189, 0.511
652, 0.111, 0.189, 0.189, 0.511
653, 0.11, 0.19, 0.186, 0.514
654, 0.109, 0.191, 0.184, 0.516
655, 0.109, 0.191, 0.182, 0.518
656, 0.107, 0.193, 0.181, 0.519
657, 0.106, 0.194, 0.179, 0.521
658, 0.105, 0.195, 0.177, 0.523
659, 0.104, 0.196, 0.174, 0.526
660, 0.102, 0.198, 0.174, 0.526
661, 0.101, 0.199, 0.172, 0.528
662, 0.0995, 0.2, 0.169, 0.531
663, 0.0981, 0.202, 0.168, 0.532
664, 0.0973, 0.203, 0.167, 0.533
665, 0.0965, 0.204, 0.165, 0.535
666, 0.0954, 0.205, 0.164, 0.536
667, 0.0931, 0.207, 0.162, 0.538
668, 0.0923, 0.208, 0.161, 0.539
669, 0.0915, 0.208, 0.16, 0.54
670, 0.0907, 0.209, 0.157, 0.543
671, 0.0896, 0.21, 0.157, 0.543
672, 0.0714, 0.179, 0.171, 0.579
673, 0.0695, 0.18, 0.169, 0.581
674, 0.0688, 0.181, 0.168, 0.582
675, 0.0672, 0.183, 0.165, 0.585
676, 0.0665, 0.183, 0.165, 0.585
677, 0.0662, 0.184, 0.163, 0.587
678, 0.0644, 0.186, 0.161, 0.589
679, 0.0638, 0.186, 0.16, 0.59
680, 0.062, 0.188, 0.159, 0.591
681, 0.0614, 0.189, 0.158, 0.592
682, 0.0597, 0.19, 0.156, 0.594
683, 0.0581, 0.192, 0.154, 0.596
684, 0.0578, 0.192, 0.153, 0.597
685, 0.0576, 0.192, 0.15, 0.6
686, 0.0258, 0.174, 0.179, 0.621
687, 0.0252, 0.175, 0.179, 0.621
688, 0.0246, 0.175, 0.177, 0.623
689, 0.0244, 0.176, 0.174, 0.626
690, 0.0239, 0.176, 0.173, 0.627
691, 0.0238, 0.176, 0.172, 0.628
692, 0.0233, 0.177, 0.171, 0.629
693, 0.0228, 0.177, 0.17, 0.63
694, 0.0224, 0.178, 0.169, 0.631
695, 0.0219, 0.178, 0.166, 0.634
696, 0.0214, 0.179, 0.164, 0.636
697, 0.0209, 0.179, 0.162, 0.638
698, 0.0207, 0.179, 0.16, 0.64
699, 0.0203, 0.18, 0.158, 0.642
700, 0.0199, 0.18, 0.155, 0.645
701, 0.0195, 0.181, 0.154, 0.646
702, 0.0192, 0.181, 0.152, 0.648
703, 0.0187, 0.181, 0.149, 0.651
704, 0.0183, 0.182, 0.148, 0.652
705, 0.018, 0.182, 0.145, 0.655
706, 0.0176, 0.182, 0.144, 0.656
707, 0.0172, 0.183, 0.142, 0.658
708, 0.0168, 0.183, 0.139, 0.661
709, 0.0165, 0.184, 0.137, 0.663
710, 0.0162, 0.184, 0.135, 0.665
711, 0.0161, 0.184, 0.133, 0.667
712, 0.0065, 0.143, 0.106, 0.744
713, 0.00636, 0.144, 0.104, 0.746
714, 0.00622, 0.144, 0.102, 0.748
715, 0.00608, 0.144, 0.0994, 0.751
716, 0.00595, 0.144, 0.097, 0.753
717, 0.00582, 0.144, 0.095, 0.755
718, 0.00569, 0.144, 0.0931, 0.757
719, 0.00557, 0.144, 0.0916, 0.758
720, 0.00545, 0.145, 0.0898, 0.76
721, 0.00533, 0.145, 0.0876, 0.762
722, 0.00521, 0.145, 0.0861, 0.764
723, 0.0051, 0.145, 0.084, 0.766
724, 0.00499, 0.145, 0.0828, 0.767
725, 0.00488, 0.145, 0.0813, 0.769
726, 0.00486, 0.145, 0.0797, 0.77
727, 0.00475, 0.145, 0.0792, 0.771
728, 0.00465, 0.145, 0.0777, 0.772
729, 0.00455, 0.145, 0.0758, 0.774
730, 0.00445, 0.146, 0.0745, 0.775
731, 0.00435, 0.146, 0.0728, 0.777
732, 0.00426, 0.146, 0.0716, 0.778
733, 0.00417, 0.146, 0.0703, 0.78
734, 0.00408, 0.146, 0.0694, 0.781
735, 0.00399, 0.146, 0.0678, 0.782
736, 0.0039, 0.146, 0.0661, 0.784
737, 0.00382, 0.146, 0.0644, 0.786
738, 0.00374, 0.146, 0.0631, 0.787
739, 0.00366, 0.146, 0.0614, 0.789
740, 0.00358, 0.146, 0.0612, 0.789
741, 0.0035, 0.146, 0.0604, 0.79
742, 0.00348, 0.147, 0.0588, 0.791
743, 0.00341, 0.147, 0.0578, 0.792
744, 0.00334, 0.147, 0.0563, 0.794
745, 0.00326, 0.147, 0.0549, 0.795
746, 0.00319, 0.147, 0.0536, 0.796
747, 0.00313, 0.147, 0.0523, 0.798
748, 0.00306, 0.147, 0.0509, 0.799
749, 0.00299, 0.147, 0.0502, 0.8
750, 0.00293, 0.147, 0.0492, 0.801
751, 0.00287, 0.147, 0.0487, 0.801
752, 0.00285, 0.147, 0.0475, 0.803
753, 0.00279, 0.147, 0.047, 0.803
754, 0.00273, 0.147, 0.0461, 0.804
755, 0.00267, 0.147, 0.0457, 0.804
756, 0.00261, 0.147, 0.0453, 0.805
757, 0.00256, 0.147, 0.0447, 0.805
758, 0.0025, 0.147, 0.0442, 0.806
759, 0.00245, 0.148, 0.0431, 0.807
760, 0.0024, 0.148, 0.0422, 0.808
761, 0.00235, 0.148, 0.0412, 0.809
762, 0.0023, 0.148, 0.0406, 0.809
763, 0.00225, 0.148, 0.0398, 0.81
764, 0.0022, 0.148, 0.039, 0.811
765, 0.00215, 0.148, 0.0381, 0.812
766, 0.00211, 0.148, 0.0371, 0.813
767, 0.00206, 0.148, 0.0364, 0.814
768, 0.00202, 0.148, 0.036, 0.814
769, 2.19e-08, 0.1, 0.00832, 0.892
770, 2.15e-08, 0.1, 0.00814, 0.892
771, 2.1e-08, 0.1, 0.00796, 0.892
772, 2.06e-08, 0.1, 0.00799, 0.892
773, 2.02e-08, 0.1, 0.00781, 0.892
774, 1.97e-08, 0.1, 0.00782, 0.892
775, 1.93e-08, 0.1, 0.00765, 0.892
776, 1.89e-08, 0.1, 0.00748, 0.893
777, 1.85e-08, 0.1, 0.00732, 0.893
778, 1.82e-08, 0.1, 0.00716, 0.893
779, 1.78e-08, 0.1, 0.007, 0.893
780, 1.74e-08, 0.1, 0.00685, 0.893
781, 1.7e-08, 0.1, 0.0067, 0.893
782, 1.67e-08, 0.1, 0.00656, 0.893
783, 1.64e-08, 0.1, 0.00642, 0.894
784, 1.6e-08, 0.1, 0.00628, 0.894
785, 1.57e-08, 0.1, 0.00631, 0.894
786, 1.54e-08, 0.1, 0.00618, 0.894
787, 1.5e-08, 0.1, 0.00604, 0.894
788, 1.47e-08, 0.1, 0.00591, 0.894
789, 1.44e-08, 0.1, 0.00579, 0.894
790, 1.41e-08, 0.1, 0.00566, 0.894
791, 1.38e-08, 0.1, 0.00554, 0.894
792, 1.36e-08, 0.1, 0.0056, 0.894
793, 1.33e-08, 0.1, 0.00548, 0.895
794, 1.3e-08, 0.1, 0.00536, 0.895
795, 1.27e-08, 0.1, 0.00525, 0.895
796, 1.25e-08, 0.1, 0.00514, 0.895
797, 1.22e-08, 0.1, 0.00503, 0.895
798, 1.2e-08, 0.1, 0.00492, 0.895
799, 1.17e-08, 0.1, 0.00482, 0.895
800, 1.15e-08, 0.1, 0.00472, 0.895
801, 1.13e-08, 0.1, 0.00462, 0.895
802, 1.1e-08, 0.1, 0.00452, 0.895
803, 1.08e-08, 0.1, 0.00443, 0.896
804, 1.06e-08, 0.1, 0.00433, 0.896
805, 1.04e-08, 0.1, 0.00439, 0.896
806, 1.02e-08, 0.1, 0.0043, 0.896
807, 9.95e-09, 0.1, 0.00436, 0.896
808, 9.75e-09, 0.1, 0.00427, 0.896
809, 9.55e-09, 0.1, 0.00418, 0.896
810, 9.36e-09, 0.1, 0.00409, 0.896
811, 9.17e-09, 0.1, 0.00401, 0.896
812, 8.98e-09, 0.1, 0.00392, 0.896
813, 8.8e-09, 0.1, 0.00384, 0.896
814, 8.62e-09, 0.1, 0.00376, 0.896
815, 8.45e-09, 0.1, 0.00368, 0.896
816, 8.28e-09, 0.1, 0.00361, 0.896
817, 8.11e-09, 0.1, 0.00353, 0.896
818, 7.95e-09, 0.1, 0.00346, 0.897
819, 7.79e-09, 0.1, 0.00339, 0.897
820, 7.63e-09, 0.1, 0.00332, 0.897
821, 7.47e-09, 0.1, 0.00341, 0.897
822, 7.32e-09, 0.1, 0.0035, 0.897
823, 7.17e-09, 0.1, 0.00342, 0.897
824, 7.03e-09, 0.1, 0.00335, 0.897
825, 6.89e-09, 0.1, 0.00344, 0.897
826, 6.75e-09, 0.1, 0.00337, 0.897
827, 6.61e-09, 0.1, 0.0033, 0.897
828, 6.48e-09, 0.1, 0.00323, 0.897
829, 6.35e-09, 0.1, 0.00317, 0.897
830, 6.22e-09, 0.1, 0.0031, 0.897
831, 6.09e-09, 0.1, 0.00304, 0.897
832, 5.97e-09, 0.1, 0.00297, 0.897
833, 5.85e-09, 0.1, 0.00291, 0.897
834, 5.73e-09, 0.1, 0.00285, 0.897
835, 5.62e-09, 0.1, 0.00279, 0.897
836, 5.5e-09, 0.1, 0.00274, 0.897
837, 5.39e-09, 0.1, 0.00268, 0.897
838, 5.29e-09, 0.1, 0.00263, 0.897
839, 5.18e-09, 0.1, 0.00257, 0.897
840, 5.07e-09, 0.1, 0.00252, 0.897
841, 4.97e-09, 0.1, 0.00247, 0.898
842, 4.87e-09, 0.1, 0.00242, 0.898
843, 4.77e-09, 0.1, 0.00237, 0.898
844, 4.68e-09, 0.1, 0.00232, 0.898
845, 4.58e-09, 0.1, 0.00227, 0.898
846, 4.49e-09, 0.1, 0.00222, 0.898
847, 4.4e-09, 0.1, 0.00218, 0.898
848, 4.31e-09, 0.1, 0.00213, 0.898
849, 4.23e-09, 0.1, 0.00209, 0.898
850, 4.14e-09, 0.1, 0.00205, 0.898
851, 4.06e-09, 0.1, 0.00201, 0.898
852, 3.98e-09, 0.1, 0.00197, 0.898
853, 3.9e-09, 0.1, 0.00193, 0.898
854, 3.82e-09, 0.1, 0.00189, 0.898
855, 3.74e-09, 0.1, 0.00185, 0.898
856, 3.67e-09, 0.1, 0.00181, 0.898
857, 3.59e-09, 0.1, 0.00177, 0.898
858, 3.52e-09, 0.1, 0.00174, 0.898
859, 3.45e-09, 0.1, 0.0017, 0.898
860, 3.38e-09, 0.1, 0.00167, 0.898
861, 3.31e-09, 0.1, 0.00163, 0.898
862, 3.25e-09, 0.1, 0.0016, 0.898
863, 3.18e-09, 0.1, 0.00157, 0.898
864, 3.12e-09, 0.1, 0.00154, 0.898
865, 3.06e-09, 0.1, 0.0015, 0.898
866, 3e-09, 0.1, 0.00147, 0.899
867, 2.94e-09, 0.1, 0.00144, 0.899
868, 2.88e-09, 0.1, 0.00142, 0.899
869, 2.82e-09, 0.1, 0.00139, 0.899
870, 2.76e-09, 0.1, 0.00136, 0.899
871, 2.71e-09, 0.1, 0.00133, 0.899
872, 2.65e-09, 0.1, 0.0013, 0.899
873, 2.6e-09, 0.1, 0.00128, 0.899
874, 2.55e-09, 0.1, 0.00125, 0.899
875, 2.5e-09, 0.1, 0.00123, 0.899
876, 0, 0.05, 9.64e-06, 0.95
877, 0, 0.05, 9.45e-06, 0.95
878, 0, 0.05, 9.26e-06, 0.95
879, 0, 0.05, 9.07e-06, 0.95
880, 0, 0.05, 8.89e-06, 0.95
881, 0, 0.05, 8.71e-06, 0.95
882, 0, 0.05, 8.54e-06, 0.95
883, 0, 0.05, 8.36e-06, 0.95
884, 0, 0.05, 8.2e-06, 0.95
885, 0, 0.05, 8.03e-06, 0.95
886, 0, 0.05, 7.87e-06, 0.95
887, 0, 0.05, 7.71e-06, 0.95
888, 0, 0.05, 7.56e-06, 0.95
889, 0, 0.05, 7.4e-06, 0.95
890, 0, 0.05, 7.25e-06, 0.95
891, 0, 0.05, 7.11e-06, 0.95
892, 0, 0.05, 6.97e-06, 0.95
893, 0, 0.05, 6.83e-06, 0.95
894, 0, 0.05, 6.69e-06, 0.95
895, 0, 0.05, 6.55e-06, 0.95
896, 0, 0.05, 6.42e-06, 0.95
897, 0, 0.05, 6.29e-06, 0.95
898, 0, 0.05, 6.17e-06, 0.95
899, 0, 0.05, 6.04e-06, 0.95
900, 0, 0.05, 5.92e-06, 0.95
901, 0, 0.05, 5.8e-06, 0.95
902, 0, 0.05, 5.69e-06, 0.95
903, 0, 0.05, 5.57e-06, 0.95
904, 0, 0.05, 5.46e-06, 0.95
905, 0, 0.05, 5.35e-06, 0.95
906, 0, 0.05, 5.24e-06, 0.95
907, 0, 0.05, 5.14e-06, 0.95
908, 0, 0.05, 5.04e-06, 0.95
909, 0, 0.05, 4.94e-06, 0.95
910, 0, 0.05, 4.84e-06, 0.95
911, 0, 0.05, 4.74e-06, 0.95
912, 0, 0.05, 4.64e-06, 0.95
913, 0, 0.05, 4.55e-06, 0.95
914, 0, 0.05, 4.46e-06, 0.95
915, 0, 0.05, 4.37e-06, 0.95
916, 0, 0.05, 4.28e-06, 0.95
917, 0, 0.05, 4.2e-06, 0.95
918, 0, 0.05, 4.11e-06, 0.95
919, 0, 0.05, 4.03e-06, 0.95
920, 0, 0.05, 3.95e-06, 0.95
921, 0, 0.05, 3.87e-06, 0.95
922, 0, 0.05, 3.79e-06, 0.95
923, 0, 0.05, 3.72e-06, 0.95
924, 0, 0.05, 3.64e-06, 0.95
925, 0, 0.05, 3.57e-06, 0.95
926, 0, 0.05, 3.5e-06, 0.95
927, 0, 0.05, 3.43e-06, 0.95
928, 0, 0.05, 3.36e-06, 0.95
929, 0, 0.05, 3.29e-06, 0.95
930, 0, 0.05, 3.23e-06, 0.95
931, 0, 0.05, 3.16e-06, 0.95
932, 0, 0.05, 3.1e-06, 0.95
933, 0, 0.05, 3.04e-06, 0.95
934, 0, 0.05, 0.000148, 0.95
935, 0, 0.05, 0.000145, 0.95
936, 0, 0.05, 0.000142, 0.95
937, 0, 0.05, 0.000139, 0.95
938, 0, 0.05, 0.000137, 0.95
939, 0, 0.05, 0.000134, 0.95
940, 0, 0.05, 0.000131, 0.95
941, 0, 0.05, 0.000128, 0.95
942, 0, 0.05, 0.000126, 0.95
943, 0, 0.05, 0.000123, 0.95
944, 0, 0.05, 0.000121, 0.95
945, 0, 0.05, 0.000118, 0.95
946, 0, 0.05, 0.000116, 0.95
947, 0, 0.05, 0.000114, 0.95
948, 0, 0.05, 0.000111, 0.95
949, 0, 0.05, 0.000109, 0.95
950, 0, 0.05, 0.000107, 0.95
951, 0, 0.05, 0.000105, 0.95
952, 0, 0.05, 0.000103, 0.95
953, 0, 0.05, 0.000101, 0.95
954, 0, 0.05, 9.85e-05, 0.95
955, 0, 0.05, 9.65e-05, 0.95
956, 0, 0.05, 9.46e-05, 0.95
957, 0, 0.05, 9.26e-05, 0.95
958, 0, 0.05, 9.08e-05, 0.95
959, 0, 0.05, 8.9e-05, 0.95
960, 0, 0.05, 8.72e-05, 0.95
961, 0, 0.05, 8.54e-05, 0.95
962, 0, 0.05, 8.37e-05, 0.95
963, 0, 0.05, 8.2e-05, 0.95
964, 0, 0.05, 8.03e-05, 0.95
965, 0, 0.05, 7.87e-05, 0.95
966, 0, 0.05, 7.71e-05, 0.95
967, 0, 0.05, 7.56e-05, 0.95
968, 0, 0.05, 7.41e-05, 0.95
969, 0, 0.05, 7.26e-05, 0.95
970, 0, 0.05, 7.11e-05, 0.95
971, 0, 0.05, 6.97e-05, 0.95
972, 0, 0.05, 6.83e-05, 0.95
973, 0, 0.05, 6.69e-05, 0.95
974, 0, 0.05, 6.56e-05, 0.95
975, 0, 0.05, 6.43e-05, 0.95
976, 0, 0.05, 6.3e-05, 0.95
977, 0, 0.05, 6.17e-05, 0.95
978, 0, 0.05, 6.05e-05, 0.95
979, 0, 0.05, 5.93e-05, 0.95
980, 0, 0.05, 5.81e-05, 0.95
981, 0, 0.05, 5.69e-05, 0.95
982, 0, 0.05, 5.58e-05, 0.95
983, 0, 0.05, 5.46e-05, 0.95
984, 0, 0.05, 5.35e-05, 0.95
985, 0, 0.05, 5.25e-05, 0.95
986, 0, 0.05, 5.14e-05, 0.95
987, 0, 0.05, 5.04e-05, 0.95
988, 0, 0.05, 4.94e-05, 0.95
989, 0, 0.05, 4.84e-05, 0.95
990, 0, 0.05, 4.74e-05, 0.95
991, 0, 0.05, 4.65e-05, 0.95
992, 0, 0.05, 4.55e-05, 0.95
993, 0, 0.05, 4.46e-05, 0.95
994, 0, 0.05, 4.37e-05, 0.95
995, 0, 0.05, 4.29e-05, 0.95
996, 0, 0.05, 4.2e-05, 0.95
997, 0, 0.05, 4.12e-05, 0.95
998, 0, 0.05, 4.03e-05, 0.95
999, 0, 0.05, 3.95e-05, 0.95
1e+03, 0, 0.05, 3.87e-05, 0.95
2e+03, 0, 0.05, 8.01e-05, 0.95
3e+03, 0.0488, 0.151, 0.0453, 0.755
4e+03, 0, 0, 0, 1
5e+03, 0.00221, 0.298, 0.0492, 0.651
6e+03, 0.712, 0.188, 0.1, 5.23e-08
7e+03, 1, 0, 0, 0
8e+03, 1, 0, 0, 0
9e+03, 1, 0, 0, 0
1e+04, 1, 0, 0, 0
2e+04, 1, 0, 0, 0
3e+04, 1, 0, 0, 0
4e+04, 1, 0, 0, 0
5e+04, 1, 0, 0, 0
6e+04, 1, 0, 0, 0
7e+04, 1, 0, 0, 0
8e+04, 1, 0, 0, 0
9e+04, 1, 0, 0, 0
1e+05, 1, 0, 0, 0
1.1e+05, 1, 0, 0, 0
1.2e+05, 1, 0, 0, 0
1.3e+05, 1, 0, 0, 0
1.4e+05, 1, 0, 0, 0
1.5e+05, 1, 0, 0, 0
1.6e+05, 1, 0, 0, 0
1.7e+05, 1, 0, 0, 0
1.8e+05, 1, 0, 0, 0
1.9e+05, 1, 0, 0, 0
2e+05, 1, 0, 0, 0
2.1e+05, 1, 0, 0, 0
2.2e+05, 1, 0, 0, 0
2.3e+05, 1, 0, 0, 0
2.4e+05, 1, 0, 0, 0
2.5e+05, 1, 0, 0, 0
2.6e+05, 1, 0, 0, 0
2.7e+05, 1, 0, 0, 0
2.8e+05, 1, 0, 0, 0
2.9e+05, 1, 0, 0, 0
3e+05, 1, 0, 0, 0
3.1e+05, 1, 0, 0, 0
3.2e+05, 1, 0, 0, 0
3.3e+05, 1, 0, 0, 0
3.4e+05, 1, 0, 0, 0
3.5e+05, 1, 0, 0, 0
3.6e+05, 1, 0, 0, 0
3.7e+05, 1, 0, 0, 0
3.8e+05, 1, 0, 0, 0
3.9e+05, 1, 0, 0, 0
4e+05, 1, 0, 0, 0
4.1e+05, 1, 0, 0, 0
4.2e+05, 1, 0, 0, 0
4.3e+05, 1, 0, 0, 0
4.4e+05, 1, 0, 0, 0
4.5e+05, 1, 0, 0, 0
4.6e+05, 1, 0, 0, 0
4.7e+05, 1, 0, 0, 0
4.8e+05, 1, 0, 0, 0
4.9e+05, 1, 0, 0, 0
5e+05, 1, 0, 0, 0
5.1e+05, 1, 0, 0, 0
5.2e+05, 1, 0, 0, 0
5.3e+05, 1, 0, 0, 0
5.4e+05, 1, 0, 0, 0
5.5e+05, 1, 0, 0, 0
5.6e+05, 1, 0, 0, 0
5.7e+05, 1, 0, 0, 0
5.8e+05, 1, 0, 0, 0
5.9e+05, 1, 0, 0, 0
6e+05, 1, 0, 0, 0
6.1e+05, 1, 0, 0, 0
6.2e+05, 1, 0, 0, 0
6.3e+05, 1, 0, 0, 0
6.4e+05, 1, 0, 0, 0
6.5e+05, 1, 0, 0, 0
6.6e+05, 1, 0, 0, 0
6.7e+05, 1, 0, 0, 0
6.8e+05, 1, 0, 0, 0
6.9e+05, 1, 0, 0, 0
7e+05, 1, 0, 0, 0
7.1e+05, 1, 0, 0, 0
7.2e+05, 1, 0, 0, 0
7.3e+05, 1, 0, 0, 0
7.4e+05, 1, 0, 0, 0
7.5e+05, 1, 0, 0, 0
7.6e+05, 1, 0, 0, 0
7.7e+05, 1, 0, 0, 0
7.8e+05, 1, 0, 0, 0
7.9e+05, 1, 0, 0, 0
8e+05, 1, 0, 0, 0
8.1e+05, 1, 0, 0, 0
8.2e+05, 1, 0, 0, 0
8.3e+05, 1, 0, 0, 0
8.4e+05, 1, 0, 0, 0
8.5e+05, 1, 0, 0, 0
8.6e+05, 1, 0, 0, 0
8.7e+05, 1, 0, 0, 0
8.8e+05, 1, 0, 0, 0
8.9e+05, 1, 0, 0, 0
9e+05, 1, 0, 0, 0
9.1e+05, 1, 0, 0, 0
9.2e+05, 1, 0, 0, 0
9.3e+05, 1, 0, 0, 0
9.4e+05, 1, 0, 0, 0
9.5e+05, 1, 0, 0, 0
9.6e+05, 1, 0, 0, 0
9.7e+05, 1, 0, 0, 0
9.8e+05, 1, 0, 0, 0
9.9e+05, 1, 0, 0, 0
1e+06, 1, 0, 0, 0
